Small Unit Installation Postcode,Previous Years (2001-2017) - Installations Quantity,Previous Years (2001-2017) - SGU Rated Output In kW,Jan 2018 - Installations Quantity,Jan 2018 - SGU Rated Output In kW,Feb 2018 - Installations Quantity,Feb 2018 - SGU Rated Output In kW,Mar 2018 - Installations Quantity,Mar 2018 - SGU Rated Output In kW,Apr 2018 - Installations Quantity,Apr 2018 - SGU Rated Output In kW,May 2018 - Installations Quantity,May 2018 - SGU Rated Output In kW,Jun 2018 - Installations Quantity,Jun 2018 - SGU Rated Output In kW,Jul 2018 - Installations Quantity,Jul 2018 - SGU Rated Output In kW,Aug 2018 - Installations Quantity,Aug 2018 - SGU Rated Output In kW,Sep 2018 - Installations Quantity,Sep 2018 - SGU Rated Output In kW,Oct 2018 - Installations Quantity,Oct 2018 - SGU Rated Output In kW,Nov 2018 - Installations Quantity,Nov 2018 - SGU Rated Output In kW,Dec 2018 - Installations Quantity,Dec 2018 - SGU Rated Output In kW,Jan 2019 - Installations Quantity,Jan 2019 - SGU Rated Output In kW,Feb 2019 - Installations Quantity,Feb 2019 - SGU Rated Output In kW,Mar 2019 - Installations Quantity,Mar 2019 - SGU Rated Output In kW,Apr 2019 - Installations Quantity,Apr 2019 - SGU Rated Output In kW,May 2019 - Installations Quantity,May 2019 - SGU Rated Output In kW,Jun 2019 - Installations Quantity,Jun 2019 - SGU Rated Output In kW,Jul 2019 - Installations Quantity,Jul 2019 - SGU Rated Output In kW,Aug 2019 - Installations Quantity,Aug 2019 - SGU Rated Output In kW,Sep 2019 - Installations Quantity,Sep 2019 - SGU Rated Output In kW,Oct 2019 - Installations Quantity,Oct 2019 - SGU Rated Output In kW,Nov 2019 - Installations Quantity,Nov 2019 - SGU Rated Output In kW,Dec 2019 - Installations Quantity,Dec 2019 - SGU Rated Output In kW,Installations Quantity Total,SGU Rated Output In kW Total
5134,70,392.465,0,0,0,0,2,6.6,0,0,1,6.555,0,0,0,0,1,5.015,0,0,0,0,2,13.82,3,23.31,0,0,0,0,0,0,1,5.27,0,0,0,0,0,0,1,7.2,1,6.6,1,6.48,0,0,0,0,83,473.315
5136,73,264.995,0,0,1,4.125,1,6.48,0,0,1,6.96,0,0,0,0,2,11.505,0,0,0,0,0,0,1,6.27,2,21.655,0,0,0,0,0,0,1,14.96,0,0,1,11.16,3,45.92,1,12.8,1,17.64,1,9.45,0,0,89,433.92
5137,89,579.465,1,7.7,4,29.26,1,5.94,1,7.38,0,0,2,11.835,0,0,0,0,0,0,0,0,2,21.62,1,13.2,0,0,1,6.6,0,0,0,0,3,67.845,1,6.615,2,30.08,1,8,1,7.875,0,0,0,0,3,44.2,113,847.615
5138,49,283.505,0,0,0,0,0,0,1,6.4,0,0,1,6.6,0,0,1,7.695,0,0,0,0,0,0,1,12.54,2,19.67,1,7.875,0,0,0,0,0,0,0,0,0,0,0,0,1,10.88,2,64.24,0,0,2,51.28,61,470.685
5139,63,376.73,0,0,0,0,1,6.6,0,0,2,33.06,0,0,0,0,0,0,0,0,2,48.75,1,4.425,0,0,0,0,0,0,0,0,0,0,1,5.04,0,0,0,0,0,0,0,0,0,0,2,64.24,2,13.245,74,552.09
5140,66,224.886,2,17.8,1,4.675,0,0,0,0,0,0,0,0,0,0,1,5.13,0,0,0,0,0,0,1,4.86,1,5.605,0,0,0,0,1,4.48,1,6.03,0,0,0,0,1,13.23,1,6.615,1,6.6,0,0,0,0,77,299.911
5141,132,484.676,1,6.27,1,9.99,2,14.96,0,0,1,5.5,2,11.685,1,1.71,0,0,2,25.08,2,20.975,2,14.4,2,19.62,2,9.55,2,22.76,1,6.6,1,13.2,0,0,2,17.68,2,15.57,1,6.6,2,43.4,1,6.615,1,6.615,0,0,163,763.456
5142,103,588.235,1,15.12,0,0,1,6.48,0,0,0,0,0,0,1,9.9,0,0,2,13.14,0,0,0,0,4,48.125,0,0,1,13.23,0,0,1,10.5,0,0,0,0,0,0,1,14.85,2,31.12,0,0,2,16.56,1,7.6,120,774.86
5144,68,368.589,0,0,2,8.1,0,0,0,0,1,6.555,1,7.83,0,0,0,0,0,0,2,10.815,1,6,0,0,1,5.8,2,23.175,1,6.555,0,0,1,7.8,0,0,0,0,0,0,1,39.68,0,0,0,0,0,0,81,490.899
5150,15,77.645,0,0,0,0,1,3.18,0,0,0,0,0,0,0,0,0,0,0,0,1,6.6,0,0,0,0,0,0,0,0,1,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.6,0,0,19,100.625
5151,55,290.63,1,7.92,1,5.67,0,0,0,0,1,6.27,0,0,0,0,0,0,1,2.52,2,20.1,0,0,0,0,0,0,1,6.6,1,10.54,0,0,0,0,0,0,0,0,1,6.6,0,0,0,0,1,4.8,0,0,65,361.65
5152,603,2702.899,11,65.94,5,33.02,5,32.88,10,60.304,9,75.815,5,33.51,9,66.165,4,40.85,7,54.31,4,43.995,8,56.025,5,48.435,8,82.125,7,60.6,6,52.195,2,13.04,4,31.94,11,111.265,4,22.96,8,73.67,4,27.36,8,55.18,16,131.44,6,91.7,769,4067.623
5153,1152,5357.435,7,83.985,6,45.825,7,51.77,5,35.13,9,156.26,5,113.23,4,27.06,7,51.36,10,85.54,7,53.215,15,184.455,9,97.565,4,38.02,11,99.32,14,97.78,13,98.635,10,91.05,16,182.11,10,97.9,13,162.855,11,95.415,16,220.255,9,81.045,11,101.055,1381,7708.27
5154,343,1416.012,1,6.48,5,45.29,2,12,4,31.895,4,37.225,2,10.98,2,14.52,4,41.97,4,26.84,5,61.89,4,32.295,4,31.25,2,11.7,6,55.705,3,23.55,3,29.04,4,31.94,4,28.6,7,49.165,3,30.1,1,10.44,5,47.145,6,55.95,3,30.33,431,2172.312
5155,455,1651.148,1,5.3,2,11.98,6,36.095,3,16.155,5,25.78,3,14.1,2,16.36,2,20.43,3,19.87,1,3.6,9,61.36,3,16.425,3,15,6,42.495,2,13.84,2,16.38,4,25.275,2,16.855,4,33.12,4,20.06,5,29.82,7,49.915,2,13.215,5,64.465,541,2239.043
5156,103,411.779,1,4.29,0,0,1,3.685,0,0,0,0,0,0,1,6.6,0,0,1,6.6,3,17.615,1,8.55,1,6.6,0,0,1,6.6,2,19.52,1,6.93,1,6.6,0,0,0,0,1,9.52,2,11.325,0,0,1,6,0,0,121,532.214
5157,575,2391.753,2,18.39,6,25.65,8,66.565,2,11.415,4,23.155,0,0,5,29.31,4,18.305,4,36.165,2,51.96,4,44.985,8,53.215,6,86.51,3,17.715,1,6.615,2,15.9,10,112.17,5,55.8,4,57.355,4,26.4,3,17.94,4,66.99,6,54.895,5,28.695,677,3317.853
5158,4019,12359.166,26,138.157,28,166.495,18,121.495,19,109.01,23,133.63,23,163.88,16,87.205,38,218.255,19,104.275,30,268.66,29,167.98,28,179.545,16,104.135,25,161.225,26,157.59,23,143.981,29,195.215,23,154.405,30,279.609,35,214.425,26,164.655,38,261.735,33,225.3,30,207.64,4650,16487.668
5159,4944,15644.811,25,158.21,33,185.115,26,138.335,20,112.115,32,266.135,20,112.41,26,136.86,39,308.705,39,219.395,44,257.64,38,231.52,29,175.435,27,171.39,37,257.505,35,215.925,25,154.73,36,241.586,34,219.495,36,228.581,38,235.795,37,240.6,57,392.36,51,341.42,44,303.535,5772,20949.608
5160,132,2366.212,0,0,0,0,0,0,2,31.68,4,45.63,7,156.72,1,6.48,3,31.74,4,146.74,10,194.735,1,10.075,8,152.385,2,37.41,4,62.59,1,99,1,5.8,1,14.3,3,89.325,5,175.47,5,169.4,4,78.09,1,11.025,2,28,5,167.49,206,4080.297
5161,1583,4619.028,12,49.95,12,86.15,12,56.995,6,64.835,10,97.09,8,230.505,10,81.45,13,95.81,11,67.955,7,38.9,17,104.505,11,59.58,7,43.23,3,19.315,9,47.955,12,67.04,6,36.39,11,160.595,10,63.57,14,91.57,13,77.91,7,51.48,16,117.67,8,52.25,1828,6481.728
5162,5011,15159.984,31,193.125,32,175,31,159.845,21,215.265,28,129.92,28,159.21,26,135.637,33,153.85,38,210.41,40,322.585,27,258.91,29,202.92,38,216.465,39,236.535,49,439.965,31,175.831,58,353.705,56,352.695,56,352.54,62,393.795,50,317.095,54,333.67,62,397.295,52,430.85,5982,21477.102
5163,2065,6614.615,11,63.99,13,62.15,10,140.34,7,33.06,13,96.18,12,64.525,14,69.14,3,14.91,16,92.385,12,72.44,11,129.18,11,56.445,11,62.935,11,145.105,19,120.175,23,133.65,25,151.69,26,157.77,26,159.26,35,229.605,26,188.535,17,102.69,26,169.4,19,176.675,2462,9306.85
5164,566,1558.026,1,6.16,4,15.71,4,39.6,3,17.81,6,24.21,4,19.395,4,20.59,4,111.69,3,16.545,2,11.95,6,35.94,5,25.34,2,12.195,1,6.555,8,40.78,9,48.19,8,46.92,7,37.84,8,48.31,5,24.055,10,61.155,14,81.965,4,25.08,8,42.495,696,2378.506
5165,589,2089.966,3,20.98,8,56.365,4,36,3,11.73,5,25.89,2,10.62,2,9.45,10,98.235,2,9.45,6,32.11,2,8.13,2,9.065,3,17.05,1,13.02,2,12.27,2,12.1,6,32.64,5,29.535,7,61.245,4,23.205,4,24.93,7,49.22,8,50.1,6,41.595,693,2784.901
5166,290,767.662,1,4.86,1,6.05,5,21.9,0,0,0,0,0,0,1,4.2,2,11.59,1,6.6,0,0,0,0,2,19.595,7,61.15,0,0,3,16.335,1,6.6,1,5.5,2,11.01,1,6.325,0,0,2,26.1,0,0,6,56.61,0,0,326,1032.087
5167,864,2405.359,4,26.76,7,35.215,6,31.195,7,38.95,5,25.56,2,15.195,2,21.06,5,27.38,6,41.365,6,28.762,7,64.915,3,16.8,6,36.955,11,59.985,3,21.54,8,44.23,9,51.155,4,33.25,5,32.43,10,59.08,13,110.415,11,81.04,9,55.45,12,76.39,1025,3440.436
5168,835,2792.775,8,32.105,6,30.81,6,27.01,7,28.5,5,76.15,2,106.5,11,172.605,7,73.365,4,20.135,5,23.015,6,31.335,7,39.05,8,50.42,7,96.8,11,68.705,11,75.48,9,58.66,9,48.54,13,72.66,10,63.795,13,89.55,11,70.83,10,71.28,10,68.775,1031,4288.85
5169,2413,8050.14,19,163.85,28,172.35,11,161.065,22,130.4,9,43.03,31,242.89,22,136.375,25,145.925,20,116.41,23,129.085,36,222.95,27,161.405,21,123.1,31,192.11,24,145.66,24,152.76,28,165.46,27,182.075,32,182.45,26,175.035,40,258.495,40,252.015,33,226.105,24,237.075,3036,12168.215
5170,218,642.251,3,13.93,1,6.48,2,5.38,3,21.71,1,4.95,3,17.12,0,0,2,11.88,0,0,1,6.6,2,13.365,3,19.155,1,19.38,3,22.1,0,0,0,0,2,13.2,0,0,3,17.71,2,15.975,3,18.265,3,18.33,2,14.385,3,19.5,261,921.666
5171,1290,6063.417,8,56.39,8,66.375,4,17.28,9,69.695,10,87.03,10,52.58,9,73.985,7,68.55,8,50.1,8,44.31,8,103.28,10,203.435,7,65.27,8,200.385,3,20.09,7,67.282,6,76.685,10,61.305,4,44.865,9,116.59,13,175.145,11,89.07,11,144.285,16,244.025,1494,8261.424
5172,838,3170.348,8,55.845,11,71.36,4,19.245,3,11.585,6,41.58,5,33.885,4,24.93,9,189.725,9,57.075,12,132.03,6,38.21,6,57.075,5,60.26,10,101.81,7,47.985,10,121.765,7,64.095,6,74.785,8,52.13,1,6.2,5,48.605,7,78.085,7,69.03,10,76.1,1004,4703.743
5173,2163,6618.793,11,90.26,12,78.595,17,115.83,18,102.225,22,136.132,14,79.195,12,74.53,11,61.82,14,147.75,14,148.165,8,49.515,13,69.78,10,67.305,14,84.145,13,64.32,18,115.74,15,88.47,15,93.79,21,144.62,21,167.275,15,122.045,22,151.215,21,152.825,24,181.39,2538,9205.73
5174,540,1826.339,1,4.4,3,15.78,1,5.13,1,5.4,5,72.52,2,9.18,4,27.67,2,14.945,3,17.985,4,31.02,6,41.08,1,10.5,4,24.35,8,53.18,4,22.44,2,12.625,6,46.235,4,30.63,4,25.075,6,45.72,2,17.955,9,54.33,4,23.07,5,51.755,631,2489.314
5175,1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3
5201,358,1581.732,3,23.59,1,3.19,3,18.775,1,5.13,3,20.04,3,27.42,0,0,4,28.255,2,13.2,5,26.6,6,41.215,2,14.415,1,6.3,4,28.215,2,26.02,10,131.372,2,15.84,6,45.22,4,34.915,5,65.015,5,49.785,4,27.875,3,26.155,4,29.22,441,2289.494
5202,162,788.06,0,0,0,0,1,11,0,0,1,3.54,1,5.4,3,19.635,2,9.84,1,6.6,1,4.56,1,4.56,1,6.49,0,0,2,12.925,2,11.615,3,21.575,3,74.19,1,4.95,8,108.24,2,10.84,3,63.955,6,32.42,0,0,2,11.7,206,1212.095
5203,253,904.922,0,0,3,12.09,3,16.08,1,3.24,2,8.025,3,39.96,2,7.29,6,81.35,0,0,3,88.175,2,11.5,1,6,4,24.315,6,37.605,3,18.315,2,5.98,3,29.815,2,14.08,4,127.65,3,20.72,2,9.55,3,17.05,3,23.1,4,54.93,318,1561.742
5204,923,3019.886,9,41.98,9,54.96,9,51.43,5,24.72,7,32.135,11,48.345,4,18.815,11,84.385,8,42.7,9,53.32,5,50.99,17,106.25,7,46.265,3,13.33,8,59.265,10,61.505,11,90.605,6,36.15,6,74.235,13,151.08,8,59.08,3,22.8,10,63.265,15,186.345,1127,4493.841
5207,1,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.96
5210,364,1398.774,2,13.14,3,12.41,0,0,1,4.95,0,0,1,2.655,5,69.44,5,34.705,3,17.34,5,26.66,2,35.2,3,20.035,4,78.945,6,51.58,6,43.96,2,52.275,3,20.76,4,24.89,3,20.1,2,13.2,6,42.12,5,41.61,4,56.9,5,38,444,2119.649
5211,3794,11782.499,14,87.065,23,130.44,17,201.525,22,129.18,22,250.115,26,150.015,28,157.365,24,196.335,32,194.34,26,171.405,38,268.485,28,202.965,22,139.78,30,270.355,29,178.345,35,252.625,26,177.205,35,248.375,16,97.51,48,354.385,29,188.98,34,236.18,37,328.155,38,391.59,4473,16785.219
5212,672,1847.031,4,16.29,6,44.21,3,15.4,2,8.8,0,0,0,0,2,9.9,5,33.654,7,163.88,3,18.305,3,28.06,2,9.3,3,18.125,1,6.6,3,10.785,2,10.575,1,6.6,2,11.1,5,25.99,4,23.725,4,20.955,3,21.6,0,0,4,28.455,741,2379.34
5213,354,1136.03,2,16.17,1,3.025,2,11.88,2,11.1,2,33.85,2,14.53,4,24.35,2,8.98,2,13.23,2,10.52,3,15.225,8,45.63,0,0,2,23.01,2,22.075,3,14.48,2,10.175,5,59.9,2,13.2,4,24.6,2,17.405,2,13.215,6,46.02,4,34.65,420,1623.25
5214,2366,7055.054,14,56.765,15,74.71,19,98.765,14,123.505,16,128.66,19,137.445,21,195.315,23,114.365,13,76.71,17,142.06,27,137.375,17,125.295,11,65.895,22,133.845,25,160.58,20,120.32,22,118.64,20,155.285,24,149.06,31,200.265,19,130.85,25,154.92,32,246.94,28,166.79,2860,10269.414
5220,33,108.786,0,0,0,0,0,0,1,3.025,0,0,0,0,0,0,0,0,0,0,1,6.405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,118.216
5221,90,327.636,0,0,1,13.25,2,11.575,2,15.65,1,6.625,3,19.8,0,0,1,4.275,0,0,1,6.65,1,6.46,3,23.18,0,0,1,13.2,3,26.4,0,0,1,6.6,0,0,2,9.5,1,6.6,3,15.06,1,7.81,0,0,2,13.06,119,533.331
5222,194,642.689,0,0,1,6.48,1,4.83,2,10.62,4,21.2,2,13.2,2,9.38,3,17.125,2,9.49,1,6.48,0,0,2,9.92,1,3.84,1,6.46,0,0,1,6.615,1,5.36,0,0,2,13.405,2,13.2,3,16.44,1,6.6,5,25.555,2,23.06,233,871.949
5223,562,2349.46,1,5.94,2,9.9,6,55.86,3,15.125,3,18.38,6,54.75,3,21.165,5,36.785,3,17.865,6,36.045,2,8.325,6,85.49,3,25.08,4,25.88,0,0,3,20.4,6,43.82,0,0,1,11.88,7,71.14,10,62.305,3,20.52,2,11.01,2,13.2,649,3020.325
5231,206,935.62,3,28.98,3,19.91,3,18.6,2,10.49,2,15.75,1,6.48,2,16.23,1,6.6,2,36.3,2,9.855,3,16.23,1,6.325,1,6.615,0,0,0,0,2,15.42,0,0,5,34.155,0,0,0,0,2,13.155,1,6.6,2,24.63,1,6.05,245,1233.995
5232,76,354.827,1,6.48,0,0,0,0,0,0,0,0,2,23.1,0,0,0,0,1,14.31,0,0,2,11.615,0,0,0,0,0,0,0,0,0,0,1,28.8,1,6.84,1,5.94,0,0,0,0,0,0,1,32.12,0,0,86,484.032
5233,222,1037.486,2,6.785,3,23.76,1,10.03,1,3.85,1,5.28,2,14.355,1,4.34,3,36.525,2,22,3,24.755,7,164.26,2,17.31,1,18.6,2,19.32,1,20.7,3,40.98,3,39.255,6,69.585,4,41.12,2,33.81,2,46.28,1,10.08,2,31.04,4,103.22,281,1844.726
5234,242,1004.177,1,14.56,1,2.16,3,24.66,0,0,0,0,5,33.225,2,12.65,2,10.34,3,24.2,1,10.44,3,19.83,1,10.4,1,13.02,1,10.54,2,20.81,1,6.2,1,10.4,2,32.4,1,13.2,1,38.4,2,14.825,2,10.815,5,49.175,1,6.6,284,1393.027
5235,483,1698.214,2,9.225,3,14.415,6,58.995,0,0,3,20.83,6,55.43,4,17.99,2,43.67,5,30.955,2,8.665,5,36.095,4,42.48,4,34.09,3,16.31,4,34.905,6,32.765,5,44.415,2,12.505,3,15.2,4,23.535,7,68.49,5,53.45,4,87.45,6,103.22,578,2563.299
5236,55,195.163,3,18.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.6,1,16.12,0,0,1,7.44,0,0,1,5.4,0,0,0,0,0,0,0,0,1,5.1,0,0,0,0,0,0,63,253.888
5237,67,224.002,1,3.78,0,0,0,0,0,0,1,3.96,0,0,0,0,1,1.89,1,6.6,1,6.6,0,0,1,12.3,1,5.775,1,6.6,0,0,0,0,0,0,0,0,1,6.6,0,0,1,4.95,1,6.615,0,0,0,0,78,289.672
5238,1092,3841.574,13,70.77,7,44.925,11,51.15,5,43.845,6,120.94,7,41.74,8,45.26,8,57.83,8,72.37,11,70.64,9,63.28,8,61.215,7,51.495,5,33.615,8,43.53,8,48,6,37.17,15,100.997,7,47.385,3,23.75,11,98.045,16,108.53,6,36.73,24,214.43,1309,5429.216
5240,96,665.366,1,7.7,3,22.14,4,34.19,0,0,0,0,0,0,0,0,2,18.485,0,0,2,11.97,0,0,1,6.49,0,0,1,6.6,0,0,3,84.4,0,0,1,4.96,0,0,2,16.66,1,4.06,3,78.725,0,0,3,70.84,123,1032.586
5241,349,1586.407,5,39.99,2,14.05,0,0,1,4.27,4,108.375,2,14.52,3,16.39,3,54.71,2,13.2,4,22.97,4,46.67,1,6.6,1,4.03,6,39.545,10,64.54,2,15.42,5,74.4,1,6.555,3,163.935,4,93.87,4,186.18,1,5.1,7,47.87,3,20.28,427,2649.877
5242,262,1211.802,3,16.6,5,34.42,2,9.78,2,17.05,0,0,1,9.9,2,17.33,0,0,3,89.65,4,35.03,3,36.46,3,110.16,1,4.95,1,1.65,2,17.325,1,8.26,1,6.5,1,9.3,2,36.58,2,23.1,2,18.47,3,25.215,3,26.61,5,99.16,314,1865.302
5243,135,747.347,2,11.61,2,10.23,0,0,0,0,1,6.05,3,45.72,0,0,0,0,1,33.21,0,0,0,0,2,15.675,1,6.6,1,6.615,2,10.465,0,0,1,6.615,0,0,1,6.49,3,118.8,2,13.17,1,13.23,3,26.37,1,7.8,162,1085.997
5244,716,3205.331,6,29.7,8,43.085,2,17.34,1,6.38,3,16.96,4,46.66,5,43.56,4,26.31,8,49.52,8,150.18,4,19.455,7,80.235,5,28.415,2,11.64,6,35.185,4,57.33,6,42.135,4,39.4,8,47.105,7,124.04,6,52.44,5,86.325,5,50.22,8,146.575,842,4455.526
5245,452,2017.719,2,20.7,1,10.64,3,13.75,3,27.25,2,98.73,4,29.68,3,18.115,1,6.6,5,46.905,9,63.845,5,130.925,9,71.795,5,62.395,4,35.19,8,58.885,7,87.795,5,39.165,6,112.995,8,85.5,3,36.195,8,96.33,3,19.865,6,44.105,2,31.68,564,3266.754
5250,542,2672.07,7,43.05,2,39.72,1,3.025,3,15.84,3,30.57,3,21.705,1,6.1,5,29.61,4,30.136,5,37.155,1,10.2,5,83.7,4,24.46,6,38.4,5,35.525,6,37.53,4,24.83,4,26.415,6,41.93,5,56.725,8,97.125,6,74.4,5,43.365,2,14.2,643,3537.786
5251,2086,9496.234,31,187.22,16,101.385,22,132.42,23,149.78,21,229.225,25,241.56,31,238.445,21,150.16,36,270.28,31,258.292,35,306.685,34,351.525,18,122.218,26,189.165,24,179.73,25,209.63,26,163.36,28,268.755,33,294.465,33,229.09,41,321.04,37,269.955,41,292.76,44,414.87,2788,15068.249
5252,928,3603.997,3,21.51,8,48.475,9,60.18,8,50.345,10,67.751,7,44.1,10,63.62,5,35.655,5,23.11,12,82.715,10,67.57,12,79.285,8,43.165,13,76.815,6,35.225,7,56.055,8,69.48,5,36.775,8,49.64,5,33.975,10,66.485,8,65.37,11,98.22,9,59.485,1125,4939.003
5253,2827,11597.868,15,111.96,22,163.195,29,171.035,9,54.145,17,88.715,18,110.91,26,140.285,25,158.55,19,143.495,24,427.84,40,569.785,21,334.205,20,113.575,24,192.81,26,185.745,18,112.255,26,188.215,21,179.735,33,206.02,47,375.675,34,298.7,23,194.435,23,218.925,27,265.38,3414,16603.458
5254,545,2374.585,6,49.48,7,58.56,10,69.61,3,18.975,5,28.68,1,4.86,4,21.75,6,46.9,4,19.88,3,208.98,6,52.17,8,56.66,1,5.1,10,253.415,1,6.615,10,107.375,8,82.2,3,25.5,9,59.74,9,157.835,4,27.705,10,76.095,4,29.585,4,28.065,681,3870.32
5255,1667,6231.549,14,124.055,15,106.01,14,84.495,7,39.255,16,250.27,8,126.295,7,44.685,15,148.155,19,121.425,25,139.17,18,123.345,18,146.44,15,94.14,20,137.58,18,128.615,12,76.774,11,158.46,22,216.205,30,285.555,26,257.01,14,100.685,20,176.78,19,169,18,376.655,2068,9862.608
5256,354,1091.075,2,4.81,3,12.76,2,9.57,4,24.1,3,9.34,4,25.77,0,0,1,4.32,5,28.6,1,4.95,1,3.42,3,10.08,4,18.15,1,6.6,6,30.425,3,14.55,2,12.2,2,10.38,5,32.315,4,22.975,4,28.93,4,26.235,6,33.66,9,71.475,433,1536.69
5259,266,1422.715,2,11.34,1,3.3,5,45.83,2,11.07,0,0,2,7.83,1,6.6,2,36.365,4,27.655,5,34.89,0,0,2,18.3,2,16.845,3,19.815,3,29.83,1,6.57,1,37.8,1,3.63,1,6.6,4,43.575,5,35.08,5,43.305,5,54.255,1,7.8,324,1931
5260,323,1227.397,2,11.16,3,15.05,5,51.51,2,13.2,2,5.16,4,17.83,6,58.65,0,0,2,26.4,1,5.4,1,5.65,3,19.455,1,6.6,1,5.28,1,6.6,2,9.845,3,19.815,2,13.95,2,6.09,3,15.98,0,0,3,16.365,1,3.465,1,6.6,374,1567.452
5261,50,230.727,0,0,0,0,1,4.4,0,0,0,0,0,0,0,0,1,3.025,1,6.6,0,0,0,0,0,0,0,0,1,6,0,0,1,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.59,56,264.942
5262,36,204.869,0,0,0,0,0,0,0,0,0,0,1,4.86,1,5.985,0,0,2,10.68,0,0,1,10.8,1,62,0,0,0,0,1,29.7,0,0,0,0,1,10.03,3,18.63,4,64.82,0,0,0,0,0,0,0,0,51,422.374
5263,26,319.906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,199.41,0,0,0,0,0,0,1,5.4,0,0,1,9.6,0,0,0,0,1,5.28,0,0,0,0,0,0,0,0,0,0,0,0,31,539.596
5264,237,1132.312,4,20.075,4,22.135,1,3.3,2,13.155,0,0,3,42.6,2,6.3,2,8.12,0,0,4,37.34,2,6.48,3,20.28,0,0,1,6.6,5,31.35,1,10.175,1,9,2,108.36,0,0,2,12.1,2,14.4,5,30.33,1,6.6,1,3.02,285,1544.032
5265,54,212.91,0,0,0,0,0,0,0,0,3,41.6,0,0,0,0,3,35.34,0,0,0,0,0,0,0,0,4,36.2,0,0,1,12.285,0,0,2,10.8,0,0,0,0,1,5.985,2,13.23,0,0,0,0,0,0,70,368.35
5266,79,347.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,13.065,2,13.11,2,12.6,1,3.1,0,0,15,128.335,2,11.595,0,0,3,11.88,107,546.2
5267,262,1246.79,2,10.8,3,41.7,5,32.22,1,3.3,8,47.195,3,20.72,3,18.36,2,11.8,2,12,1,6.6,2,11,3,28.19,1,5.5,0,0,7,59.755,2,11.25,1,3.025,4,36.585,2,17.955,2,11.515,5,67.305,2,13.17,4,24.63,1,5.94,328,1747.305
5268,497,2435.989,2,14.92,2,6.21,3,17.15,2,11.65,2,9.8,9,51.77,2,8.64,5,30.48,2,15.12,7,57.26,7,50.65,10,57.44,2,9.75,2,10.83,6,38.235,6,59.165,5,57.5,10,85.5,3,52.26,4,39.6,6,35.055,9,112.505,7,70.98,6,64.32,616,3402.779
5269,30,177.015,0,0,0,0,0,0,0,0,0,0,1,3.24,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,1,5.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.6,35,203.525
5270,96,407.225,1,2.2,0,0,0,0,1,33.32,0,0,1,5.4,0,0,1,4.95,2,11.88,0,0,1,5.6,2,10.35,0,0,2,18.03,1,6.6,0,0,1,4.125,0,0,1,9,1,9.6,1,6.6,9,125.61,4,27.36,1,19.8,126,707.65
5271,846,4275.456,4,21.77,6,39.6,7,47.24,6,35.97,9,46.76,14,70.645,7,40.825,8,51.975,10,169.91,4,107.865,11,177.235,13,247.18,7,40.27,3,14.26,4,24.545,11,82.04,21,163.525,5,30.105,8,71.415,11,210.01,12,95.205,2,11.85,7,56.91,7,64.935,1043,6197.501
5272,87,383.034,0,0,0,0,0,0,2,10.725,0,0,0,0,0,0,0,0,1,5.4,0,0,3,17.105,0,0,2,78,0,0,1,15.12,0,0,1,5.1,0,0,4,86.55,2,12.46,0,0,1,8.28,0,0,1,9.1,105,630.874
5273,12,47.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,52.69
5275,394,1685.984,3,15.83,1,6.03,3,17.46,5,31.44,3,16.15,2,32.945,0,0,3,23.5,2,13.2,3,41.69,4,24,4,27.775,1,5.9,5,22.295,4,25.195,4,22.14,6,48.29,4,49.8,0,0,6,67.455,11,94.92,5,25.71,4,26.23,4,30.01,481,2353.949
5276,233,1033.779,0,0,1,5.4,2,12.96,1,6.48,1,1.89,1,10.8,2,11.55,3,15.42,1,5.94,2,11,3,19.15,8,115.85,1,3.9,1,6.6,4,43.2,6,23.46,3,18.35,4,23.615,4,65.2,4,72.3,2,19.2,2,10.65,2,18.81,4,27.735,295,1583.239
5277,303,1445.175,4,58.995,3,17.72,0,0,4,24,2,32.46,4,19.115,7,38.01,6,31.23,4,49.1,2,8.79,3,49.2,5,83.68,1,5.4,2,13.3,1,6.6,3,16.85,4,22.02,3,12.1,3,18.36,4,30.3,2,45.18,1,6.6,4,23.325,4,19,379,2076.51
